id_equipo;vida_util_consumida;tasa_incidencias_tecnicas;tiempo_inactividad_acumulado;costo_mto_reactivo_acumulado;ubicacion_activo;estado_integridad_hardware;tipo_equipo
5091;2318;0;0;60;GRANADOS;Excelente;Computadora de Escritorio
5092;1094;0;0;2906;UDLAPARK;Excelente;Computadora de Escritorio
5093;653;1;241;825;UDLAPARK;Regular;Computadora de Escritorio
5094;1968;0;0;2129;UDLAPARK;Excelente;Laptop
5095;717;0;0;2541;UDLAPARK;Excelente;Computadora de Escritorio
5096;3851;1;211;5548;UDLAPARK;Bueno;Computadora de Escritorio
5097;800;2;569;7117;GRANADOS;Regular;Laptop
5098;1457;0;0;236;GRANADOS;Excelente;Computadora de Escritorio
5099;2845;1;38;6453;UDLAPARK;Bueno;Servidor
5100;1554;0;0;256;UDLAPARK;Excelente;Laptop
5101;4809;0;0;3674;UDLAPARK;Bueno;Computadora de Escritorio
5102;477;0;0;6827;UDLAPARK;Bueno;Computadora de Escritorio
5103;4533;0;0;6706;UDLAPARK;Bueno;Servidor
5104;1325;0;0;2624;UDLAPARK;Excelente;Laptop
5105;842;0;0;1984;UDLAPARK;Excelente;Laptop
5106;871;0;0;1657;GRANADOS;Excelente;Laptop
5107;3961;1;374;3963;GRANADOS;Bueno;Proyector
5108;2071;0;0;2432;GRANADOS;Excelente;Computadora de Escritorio
5109;6873;3;803;9408;UDLAPARK;Regular;Computadora de Escritorio
5110;8935;2;498;23055;UDLAPARK;Critico;Laptop
5111;8909;5;786;21642;UDLAPARK;Critico;Servidor
5112;9027;9;3571;27262;GRANADOS;Critico;Computadora de Escritorio
5113;3677;1;205;2706;UDLAPARK;Bueno;Proyector
5114;7484;1;197;12655;UDLAPARK;Regular;Impresora
5115;595;0;0;64;UDLAPARK;Excelente;Computadora de Escritorio
5116;5256;0;0;3384;UDLAPARK;Bueno;Computadora de Escritorio
5117;4032;1;279;3101;UDLAPARK;Bueno;Computadora de Escritorio
5118;2639;1;192;6782;GRANADOS;Bueno;Computadora de Escritorio
5119;500;4;643;8404;GRANADOS;Regular;Proyector
5120;1533;0;0;1445;GRANADOS;Excelente;Computadora de Escritorio
5121;2042;0;0;1317;UDLAPARK;Excelente;Computadora de Escritorio
5122;8063;8;1462;35498;UDLAPARK;Critico;Laptop
5123;1492;0;0;2214;GRANADOS;Excelente;Laptop
5124;550;0;0;7041;UDLAPARK;Bueno;Servidor
5125;8498;4;133;3720;UDLAPARK;Critico;Servidor
5126;3292;0;0;326;UDLAPARK;Bueno;Servidor
5127;3981;0;0;3083;UDLAPARK;Bueno;Computadora de Escritorio
5128;1719;0;0;2855;GRANADOS;Excelente;Computadora de Escritorio
5129;1698;0;0;588;UDLAPARK;Excelente;Computadora de Escritorio
5130;907;5;100;35905;UDLAPARK;Critico;Computadora de Escritorio
5131;2595;2;334;5307;UDLAPARK;Bueno;Computadora de Escritorio
5132;2737;0;0;2772;COLON;Bueno;Laptop
5133;1548;0;0;2209;UDLAPARK;Excelente;Laptop
5134;515;0;0;2633;COLON;Excelente;Computadora de Escritorio
5135;9525;4;607;24505;UDLAPARK;Critico;Laptop
5136;4374;0;0;394;UDLAPARK;Bueno;Computadora de Escritorio
5137;4106;1;333;298;UDLAPARK;Bueno;Proyector
5138;998;0;0;1018;UDLAPARK;Excelente;Computadora de Escritorio
5139;6417;0;0;7113;GRANADOS;Regular;Impresora
5140;9168;6;210;18217;UDLAPARK;Critico;Servidor
5141;3989;0;0;3579;UDLAPARK;Bueno;Computadora de Escritorio
5142;1804;0;0;2608;UDLAPARK;Excelente;Servidor
5143;3865;0;0;7616;GRANADOS;Bueno;Proyector
5144;6404;2;36;9537;UDLAPARK;Regular;Proyector
5145;4347;0;0;7327;UDLAPARK;Bueno;Proyector
5146;750;6;2199;38952;UDLAPARK;Critico;Laptop
5147;4537;1;16;7338;GRANADOS;Bueno;Computadora de Escritorio
5148;8119;13;4446;37988;UDLAPARK;Critico;Computadora de Escritorio
5149;3433;2;69;6879;UDLAPARK;Bueno;Proyector
5150;1943;0;0;158;UDLAPARK;Excelente;Proyector
5151;99;0;0;143;UDLAPARK;Excelente;Proyector
5152;728;0;0;464;GRANADOS;Excelente;Laptop
5153;9642;4;645;35047;UDLAPARK;Critico;Computadora de Escritorio
5154;5543;3;871;10978;UDLAPARK;Regular;Impresora
5155;6914;4;1256;11854;GRANADOS;Regular;Impresora
5156;2089;0;0;888;GRANADOS;Excelente;Computadora de Escritorio
5157;1137;0;0;2514;UDLAPARK;Excelente;Computadora de Escritorio
5158;6635;4;1105;10394;UDLAPARK;Regular;Proyector
5159;4289;0;0;6994;UDLAPARK;Bueno;Computadora de Escritorio
5160;1207;0;0;436;UDLAPARK;Excelente;Proyector
5161;450;1;369;2473;GRANADOS;Bueno;Computadora de Escritorio
5162;1303;0;0;187;GRANADOS;Excelente;Laptop
5163;250;0;0;202;GRANADOS;Excelente;Computadora de Escritorio
5164;3371;1;244;5344;GRANADOS;Bueno;Proyector
5165;2368;0;0;1172;UDLAPARK;Excelente;Proyector
5166;9222;7;2598;36715;GRANADOS;Critico;Impresora
5167;1087;0;0;333;UDLAPARK;Excelente;Laptop
5168;1735;0;0;2301;UDLAPARK;Excelente;Computadora de Escritorio
5169;1641;0;0;1795;UDLAPARK;Excelente;Computadora de Escritorio
5170;6849;1;196;14472;UDLAPARK;Regular;Proyector
5171;3338;1;253;4427;UDLAPARK;Bueno;Laptop
5172;4469;0;0;5942;UDLAPARK;Bueno;Proyector
5173;1664;0;0;1849;GRANADOS;Excelente;Laptop
5174;1382;0;0;948;UDLAPARK;Excelente;Laptop
5175;4047;1;387;7378;UDLAPARK;Bueno;Computadora de Escritorio
5176;7755;4;65;9686;UDLAPARK;Regular;Laptop
5177;8505;4;657;17194;UDLAPARK;Critico;Laptop
5178;1978;0;0;1434;GRANADOS;Excelente;Laptop
5179;4364;1;212;4517;COLON;Bueno;Impresora
5180;9926;6;1383;18742;UDLAPARK;Critico;Computadora de Escritorio
5181;4242;0;0;7469;UDLAPARK;Bueno;Proyector
5182;7013;7;1472;10179;UDLAPARK;Regular;Computadora de Escritorio
5183;1501;0;0;1733;UDLAPARK;Excelente;Computadora de Escritorio
5184;8005;5;1633;16457;UDLAPARK;Critico;Computadora de Escritorio
5185;7229;1;32;9171;UDLAPARK;Regular;Servidor
5186;948;1;22;38132;GRANADOS;Critico;Computadora de Escritorio
5187;6377;10;2032;12862;GRANADOS;Regular;Computadora de Escritorio
5188;4793;2;572;2064;UDLAPARK;Bueno;Laptop
5189;9312;5;170;21566;GRANADOS;Critico;Laptop
5190;2488;0;0;2994;UDLAPARK;Excelente;Laptop
5191;1642;0;0;8;UDLAPARK;Excelente;Computadora de Escritorio
5192;7831;1;326;12243;UDLAPARK;Regular;Proyector
5193;5977;3;1195;10581;COLON;Regular;Computadora de Escritorio
5194;8599;5;1944;17129;GRANADOS;Critico;Impresora
5195;1145;0;0;2807;GRANADOS;Excelente;Impresora
5196;655;3;906;12811;UDLAPARK;Regular;Computadora de Escritorio
5197;542;2;626;8945;UDLAPARK;Regular;Laptop
5198;2074;0;0;1428;UDLAPARK;Excelente;Laptop
5199;4125;0;0;6825;GRANADOS;Bueno;Computadora de Escritorio
5200;1998;0;0;331;UDLAPARK;Excelente;Laptop
5201;1005;0;0;2609;GRANADOS;Excelente;Computadora de Escritorio
5202;9045;4;1549;36523;COLON;Critico;Computadora de Escritorio
5203;3523;0;0;2869;UDLAPARK;Bueno;Servidor
5204;7754;4;1297;14908;GRANADOS;Regular;Laptop
5205;8778;4;821;34191;UDLAPARK;Critico;Laptop
5206;3437;0;0;5136;COLON;Bueno;Proyector
5207;568;3;967;14314;UDLAPARK;Regular;Computadora de Escritorio
5208;3676;2;357;6931;GRANADOS;Bueno;Computadora de Escritorio
5209;8635;8;2717;31562;UDLAPARK;Critico;Servidor
5210;781;0;0;1916;UDLAPARK;Excelente;Computadora de Escritorio
5211;867;6;2219;2991;UDLAPARK;Critico;Computadora de Escritorio
5212;1842;0;0;1998;UDLAPARK;Excelente;Computadora de Escritorio
5213;250;0;0;84;GRANADOS;Excelente;Computadora de Escritorio
5214;6757;2;591;13316;UDLAPARK;Regular;Computadora de Escritorio
5215;4366;1;172;635;GRANADOS;Bueno;Laptop
5216;4938;1;304;263;GRANADOS;Bueno;Computadora de Escritorio
5217;550;2;487;435;GRANADOS;Bueno;Laptop
5218;6089;3;532;12362;GRANADOS;Regular;Computadora de Escritorio
5219;250;0;0;1104;UDLAPARK;Excelente;Proyector
5220;1502;0;0;1688;UDLAPARK;Excelente;Proyector
5221;1524;0;0;43;UDLAPARK;Excelente;Laptop
5222;550;0;0;692;GRANADOS;Bueno;Laptop
5223;814;0;0;1815;UDLAPARK;Excelente;Laptop
5224;4821;1;276;5078;UDLAPARK;Bueno;Laptop
5225;5458;0;0;7387;UDLAPARK;Bueno;Computadora de Escritorio
5226;1855;0;0;602;UDLAPARK;Excelente;Proyector
5227;3543;0;0;2547;UDLAPARK;Bueno;Proyector
5228;7964;6;1019;31874;UDLAPARK;Critico;Computadora de Escritorio
5229;1629;0;0;1246;GRANADOS;Excelente;Proyector
5230;4509;0;0;2029;COLON;Bueno;Proyector
5231;6917;0;0;12043;UDLAPARK;Regular;Proyector
5232;3428;1;275;5027;GRANADOS;Bueno;Computadora de Escritorio
5233;7234;5;1126;8817;GRANADOS;Regular;Proyector
5234;3814;1;197;6751;UDLAPARK;Bueno;Laptop
5235;4108;0;0;6059;UDLAPARK;Bueno;Proyector
5236;1496;0;0;2205;UDLAPARK;Excelente;Proyector
5237;5162;4;695;9638;GRANADOS;Regular;Impresora
5238;6016;6;130;9404;UDLAPARK;Regular;Servidor
5239;1147;0;0;382;UDLAPARK;Excelente;Servidor
5240;2587;0;0;4003;COLON;Bueno;Computadora de Escritorio
5241;8929;4;841;26605;GRANADOS;Critico;Laptop
5242;3404;2;664;5427;GRANADOS;Bueno;Computadora de Escritorio
5243;3946;2;717;7181;UDLAPARK;Bueno;Proyector
5244;8482;3;725;21873;UDLAPARK;Critico;Laptop
5245;6143;8;2959;8801;UDLAPARK;Regular;Proyector
5246;3788;0;0;5588;UDLAPARK;Bueno;Proyector
5247;6253;0;0;11131;UDLAPARK;Regular;Laptop
5248;9668;5;143;26763;UDLAPARK;Critico;Laptop
5249;3391;5;1662;3638;UDLAPARK;Bueno;Laptop
5250;370;1;268;3591;UDLAPARK;Bueno;Servidor
5251;3509;0;0;7443;UDLAPARK;Bueno;Laptop
5252;8295;5;1246;30041;UDLAPARK;Critico;Computadora de Escritorio
5253;7047;4;893;14472;UDLAPARK;Regular;Computadora de Escritorio
5254;1678;0;0;2468;GRANADOS;Excelente;Computadora de Escritorio
5255;878;3;542;22405;UDLAPARK;Critico;Computadora de Escritorio
5256;4349;3;1154;5677;UDLAPARK;Bueno;Laptop
5257;2117;0;0;2255;GRANADOS;Excelente;Computadora de Escritorio
5258;4817;6;2051;2668;UDLAPARK;Bueno;Laptop
5259;4329;1;228;7133;GRANADOS;Bueno;Laptop
5260;7846;9;1595;19784;UDLAPARK;Critico;Proyector
5261;1622;0;0;1686;UDLAPARK;Excelente;Computadora de Escritorio
5262;800;4;891;9626;UDLAPARK;Regular;Computadora de Escritorio
5263;4091;2;532;7929;COLON;Bueno;Computadora de Escritorio
5264;714;0;0;0;UDLAPARK;Excelente;Computadora de Escritorio
5265;8565;7;1226;30787;GRANADOS;Critico;Laptop
5266;4655;2;617;5599;GRANADOS;Bueno;Proyector
5267;1561;0;0;624;UDLAPARK;Excelente;Computadora de Escritorio
5268;3681;0;0;7293;UDLAPARK;Bueno;Computadora de Escritorio
5269;8707;6;1283;31878;UDLAPARK;Critico;Proyector
5270;134;0;0;617;UDLAPARK;Excelente;Laptop
5271;50;0;0;1385;GRANADOS;Excelente;Laptop
5272;1683;0;0;2369;UDLAPARK;Excelente;Computadora de Escritorio
5273;1316;0;0;752;UDLAPARK;Excelente;Impresora
5274;6341;1;225;8005;UDLAPARK;Regular;Proyector
5275;3143;0;0;500;UDLAPARK;Bueno;Computadora de Escritorio
5276;1883;0;0;1627;GRANADOS;Excelente;Computadora de Escritorio
5277;1987;0;0;172;UDLAPARK;Excelente;Computadora de Escritorio
5278;1619;0;0;2857;UDLAPARK;Excelente;Proyector
5279;8466;7;2147;31498;UDLAPARK;Critico;Laptop
5280;1092;0;0;62;UDLAPARK;Excelente;Proyector
5281;8405;2;544;27721;UDLAPARK;Critico;Servidor
5282;3804;2;622;3828;UDLAPARK;Bueno;Proyector
5283;691;0;0;235;UDLAPARK;Excelente;Servidor
5284;8194;9;1897;20567;UDLAPARK;Critico;Laptop
5285;4154;1;326;6232;UDLAPARK;Bueno;Computadora de Escritorio
5286;6018;5;1998;11252;UDLAPARK;Regular;Computadora de Escritorio
5287;9298;4;918;3566;GRANADOS;Critico;Laptop
5288;2234;0;0;1244;COLON;Excelente;Computadora de Escritorio
5289;171;0;0;25;UDLAPARK;Excelente;Computadora de Escritorio
5290;500;5;1291;10451;UDLAPARK;Regular;Servidor
5291;902;0;0;1549;UDLAPARK;Excelente;Impresora
5292;50;0;0;1229;UDLAPARK;Excelente;Laptop
5293;1271;0;0;1235;UDLAPARK;Excelente;Laptop
5294;862;0;0;461;UDLAPARK;Excelente;Computadora de Escritorio
5295;7042;2;356;12198;UDLAPARK;Regular;Computadora de Escritorio
5296;2126;0;0;2377;UDLAPARK;Excelente;Laptop
5297;5443;0;0;6182;UDLAPARK;Bueno;Proyector
5298;3166;0;0;5063;UDLAPARK;Bueno;Computadora de Escritorio
5299;4068;1;39;665;UDLAPARK;Bueno;Laptop
5300;1566;0;0;842;UDLAPARK;Excelente;Proyector
5301;5746;3;738;9403;UDLAPARK;Regular;Laptop
5302;984;0;0;1288;GRANADOS;Excelente;Proyector
5303;7592;5;1597;11529;COLON;Regular;Computadora de Escritorio
5304;9216;3;985;15121;UDLAPARK;Critico;Laptop
5305;3279;0;0;7529;GRANADOS;Bueno;Laptop
5306;550;0;0;3954;UDLAPARK;Bueno;Computadora de Escritorio
5307;4556;2;526;6264;UDLAPARK;Bueno;Servidor
5308;4725;1;242;4881;GRANADOS;Bueno;Computadora de Escritorio
5309;831;5;1789;2833;UDLAPARK;Critico;Proyector
5310;8636;4;916;23386;GRANADOS;Critico;Proyector
5311;1968;0;0;1245;UDLAPARK;Excelente;Computadora de Escritorio
5312;3576;1;173;3238;UDLAPARK;Bueno;Proyector
5313;8502;9;304;23041;GRANADOS;Critico;Laptop
5314;8805;6;1588;18574;COLON;Critico;Laptop
5315;2755;1;291;5926;UDLAPARK;Bueno;Servidor
5316;3146;0;0;6565;UDLAPARK;Bueno;Servidor
5317;1853;0;0;1282;GRANADOS;Excelente;Impresora
5318;8381;4;624;36728;UDLAPARK;Critico;Proyector
5319;726;0;0;1928;UDLAPARK;Excelente;Proyector
5320;3572;1;266;4146;UDLAPARK;Bueno;Computadora de Escritorio
5321;1239;0;0;522;UDLAPARK;Excelente;Computadora de Escritorio
5322;1386;0;0;1834;COLON;Excelente;Computadora de Escritorio
5323;3173;2;588;5505;GRANADOS;Bueno;Laptop
5324;7788;5;904;16872;UDLAPARK;Critico;Laptop
5325;1573;0;0;1542;UDLAPARK;Excelente;Computadora de Escritorio
5326;358;2;755;3114;UDLAPARK;Bueno;Servidor
5327;515;0;0;514;UDLAPARK;Excelente;Proyector
5328;1765;0;0;711;UDLAPARK;Excelente;Computadora de Escritorio
5329;3927;0;0;4394;UDLAPARK;Bueno;Computadora de Escritorio
5330;4709;0;0;535;UDLAPARK;Bueno;Computadora de Escritorio
5331;2075;0;0;261;UDLAPARK;Excelente;Computadora de Escritorio
5332;1807;0;0;2092;UDLAPARK;Excelente;Servidor
5333;1153;0;0;151;UDLAPARK;Excelente;Laptop
5334;1303;0;0;2251;UDLAPARK;Excelente;Computadora de Escritorio
5335;9169;3;924;31279;UDLAPARK;Critico;Computadora de Escritorio
5336;7841;6;1844;2380;UDLAPARK;Critico;Laptop
5337;1844;0;0;579;GRANADOS;Excelente;Servidor
5338;3907;3;722;7513;UDLAPARK;Bueno;Computadora de Escritorio
5339;8235;5;1511;35604;UDLAPARK;Critico;Proyector
5340;1962;0;0;1594;COLON;Excelente;Servidor
5341;6032;2;52;11831;UDLAPARK;Regular;Laptop
5342;9067;4;141;19335;GRANADOS;Critico;Servidor
5343;1831;0;0;327;UDLAPARK;Excelente;Computadora de Escritorio
5344;1631;0;0;698;UDLAPARK;Excelente;Laptop
5345;8531;6;2135;38294;GRANADOS;Critico;Computadora de Escritorio
5346;3374;1;358;6042;UDLAPARK;Bueno;Laptop
5347;1544;0;0;522;GRANADOS;Excelente;Computadora de Escritorio
5348;2443;0;0;1592;UDLAPARK;Excelente;Laptop
5349;3776;5;1249;2792;UDLAPARK;Bueno;Computadora de Escritorio
5350;5484;4;645;7751;GRANADOS;Regular;Laptop
5351;5703;2;643;11268;UDLAPARK;Regular;Laptop
5352;9177;7;1952;21615;UDLAPARK;Critico;Servidor
5353;1814;0;0;123;UDLAPARK;Excelente;Laptop
5354;3753;1;396;2536;UDLAPARK;Bueno;Proyector
5355;4827;1;227;4028;UDLAPARK;Bueno;Laptop
5356;4638;1;252;6486;UDLAPARK;Bueno;Computadora de Escritorio
5357;1685;0;0;2685;UDLAPARK;Excelente;Laptop
5358;9207;8;123;35573;UDLAPARK;Critico;Laptop
5359;8298;7;2496;23843;UDLAPARK;Critico;Computadora de Escritorio
5360;352;1;398;2651;UDLAPARK;Bueno;Impresora
5361;419;1;294;4362;UDLAPARK;Bueno;Computadora de Escritorio
5362;2008;0;0;192;COLON;Excelente;Computadora de Escritorio
5363;2966;0;0;3556;UDLAPARK;Bueno;Computadora de Escritorio
5364;7498;7;1112;12849;GRANADOS;Regular;Computadora de Escritorio
5365;4234;1;158;2972;UDLAPARK;Bueno;Computadora de Escritorio
5366;9657;5;855;28461;UDLAPARK;Critico;Computadora de Escritorio
5367;3365;0;0;4255;UDLAPARK;Bueno;Proyector
5368;4317;1;353;5385;UDLAPARK;Bueno;Laptop
5369;670;1;174;11246;GRANADOS;Regular;Computadora de Escritorio
5370;1289;0;0;2202;COLON;Excelente;Proyector
5371;3369;1;291;5433;GRANADOS;Bueno;Computadora de Escritorio
5372;201;0;0;224;UDLAPARK;Excelente;Servidor
5373;4015;1;279;5207;UDLAPARK;Bueno;Servidor
5374;6132;3;808;14135;UDLAPARK;Regular;Proyector
5375;3565;0;0;4464;UDLAPARK;Bueno;Laptop
5376;6861;4;1542;11319;UDLAPARK;Regular;Proyector
5377;5238;0;0;5144;UDLAPARK;Bueno;Computadora de Escritorio
5378;1573;0;0;2225;UDLAPARK;Excelente;Computadora de Escritorio
5379;6277;0;0;9167;UDLAPARK;Regular;Laptop
5380;1385;0;0;1497;UDLAPARK;Excelente;Proyector
5381;1456;0;0;2468;UDLAPARK;Excelente;Servidor
5382;216;1;33;443;UDLAPARK;Bueno;Impresora
5383;2173;0;0;140;UDLAPARK;Excelente;Computadora de Escritorio
5384;1789;0;0;2541;UDLAPARK;Excelente;Proyector
5385;3393;2;328;7793;UDLAPARK;Bueno;Proyector
5386;4861;1;222;5439;UDLAPARK;Bueno;Servidor
5387;3906;2;504;3125;GRANADOS;Bueno;Laptop
5388;8933;12;4379;29259;UDLAPARK;Critico;Laptop
5389;3617;0;0;233;COLON;Bueno;Laptop
5390;1000;4;1586;33725;GRANADOS;Critico;Computadora de Escritorio
5391;1471;0;0;81;UDLAPARK;Excelente;Impresora
5392;3222;2;502;5902;COLON;Bueno;Computadora de Escritorio
5393;8188;5;1071;28729;GRANADOS;Critico;Computadora de Escritorio
5394;3403;2;693;2942;UDLAPARK;Bueno;Proyector
5395;5451;3;464;10613;GRANADOS;Regular;Computadora de Escritorio
5396;3519;0;0;2772;UDLAPARK;Bueno;Proyector
5397;2038;0;0;198;UDLAPARK;Excelente;Computadora de Escritorio
5398;3346;2;384;7969;COLON;Bueno;Proyector
5399;3845;1;157;6742;UDLAPARK;Bueno;Computadora de Escritorio
5400;9422;6;208;28965;UDLAPARK;Critico;Computadora de Escritorio
5401;1299;0;0;2363;GRANADOS;Excelente;Proyector
5402;8354;5;1565;15807;UDLAPARK;Critico;Servidor
5403;8353;3;1016;16976;UDLAPARK;Critico;Laptop
5404;1741;0;0;125;UDLAPARK;Excelente;Computadora de Escritorio
5405;1205;0;0;1145;COLON;Excelente;Proyector
5406;8327;3;1159;39277;COLON;Critico;Servidor
5407;7885;6;2337;21245;UDLAPARK;Critico;Proyector
5408;4008;0;0;4226;UDLAPARK;Bueno;Proyector
5409;1625;0;0;2596;UDLAPARK;Excelente;Servidor
5410;4856;0;0;3077;UDLAPARK;Bueno;Computadora de Escritorio
5411;6008;0;0;7876;UDLAPARK;Regular;Laptop
5412;199;0;0;98;UDLAPARK;Excelente;Computadora de Escritorio
5413;5976;2;519;7695;UDLAPARK;Regular;Servidor
5414;1139;0;0;85;UDLAPARK;Excelente;Computadora de Escritorio
5415;726;0;0;1113;GRANADOS;Excelente;Impresora
5416;4346;2;393;6936;GRANADOS;Bueno;Laptop
5417;381;2;643;4083;UDLAPARK;Bueno;Computadora de Escritorio
5418;250;0;0;116;UDLAPARK;Excelente;Laptop
5419;3867;1;276;4778;UDLAPARK;Bueno;Servidor
5420;86;0;0;273;COLON;Excelente;Computadora de Escritorio
5421;822;0;0;46;UDLAPARK;Excelente;Servidor
5422;1448;0;0;1663;UDLAPARK;Excelente;Computadora de Escritorio
5423;9342;3;999;30712;UDLAPARK;Critico;Computadora de Escritorio
5424;4369;0;0;6891;UDLAPARK;Bueno;Computadora de Escritorio
5425;349;0;0;7921;UDLAPARK;Bueno;Servidor
5426;4635;3;577;305;UDLAPARK;Bueno;Impresora
5427;8488;6;1853;20548;GRANADOS;Critico;Servidor
5428;1092;0;0;662;UDLAPARK;Excelente;Proyector
5429;734;5;1372;7708;GRANADOS;Regular;Impresora
5430;6226;1;27;7597;GRANADOS;Regular;Proyector
5431;2948;2;674;4118;GRANADOS;Bueno;Computadora de Escritorio
5432;188;0;0;454;GRANADOS;Excelente;Computadora de Escritorio
5433;6176;1;178;7034;UDLAPARK;Regular;Impresora
5434;1916;0;0;331;GRANADOS;Excelente;Laptop
5435;4659;4;684;4927;UDLAPARK;Bueno;Computadora de Escritorio
5436;5897;5;1046;12384;UDLAPARK;Regular;Laptop
5437;1877;0;0;1644;UDLAPARK;Excelente;Proyector
5438;605;3;967;924;GRANADOS;Regular;Computadora de Escritorio
5439;2267;0;0;978;GRANADOS;Excelente;Computadora de Escritorio
5440;6096;5;1274;9782;UDLAPARK;Regular;Computadora de Escritorio
5441;384;1;153;5474;UDLAPARK;Bueno;Computadora de Escritorio
5442;1258;0;0;362;UDLAPARK;Excelente;Laptop
5443;1377;0;0;503;UDLAPARK;Excelente;Computadora de Escritorio
5444;8555;9;2578;17019;GRANADOS;Critico;Proyector
5445;1187;0;0;208;UDLAPARK;Excelente;Laptop
5446;1865;0;0;4;UDLAPARK;Excelente;Proyector
5447;1924;0;0;378;UDLAPARK;Excelente;Computadora de Escritorio
5448;3938;3;749;5511;GRANADOS;Bueno;Computadora de Escritorio
5449;375;0;0;4291;UDLAPARK;Bueno;Proyector
5450;721;0;0;1284;UDLAPARK;Excelente;Computadora de Escritorio
5451;993;0;0;1009;UDLAPARK;Excelente;Proyector
5452;1451;0;0;578;GRANADOS;Excelente;Proyector
5453;1473;0;0;223;UDLAPARK;Excelente;Computadora de Escritorio
5454;3891;0;0;5786;UDLAPARK;Bueno;Laptop
5455;6716;3;933;8461;COLON;Regular;Computadora de Escritorio
5456;1194;0;0;2865;UDLAPARK;Excelente;Proyector
5457;5252;1;40;7568;UDLAPARK;Bueno;Laptop
5458;4473;1;37;6185;UDLAPARK;Bueno;Laptop
5459;9598;5;1186;1985;UDLAPARK;Critico;Proyector
5460;9243;4;1072;21527;COLON;Critico;Laptop
5461;6862;3;82;12074;UDLAPARK;Regular;Laptop
5462;231;0;0;1768;UDLAPARK;Excelente;Computadora de Escritorio
5463;1133;0;0;177;UDLAPARK;Excelente;Servidor
5464;1114;0;0;924;UDLAPARK;Excelente;Computadora de Escritorio
5465;1294;0;0;2107;COLON;Excelente;Computadora de Escritorio
5466;5372;1;283;2393;UDLAPARK;Bueno;Laptop
5467;7368;5;1972;13802;GRANADOS;Regular;Servidor
5468;9728;5;1376;33006;UDLAPARK;Critico;Computadora de Escritorio
5469;800;3;97;11088;UDLAPARK;Regular;Proyector
5470;4504;0;0;3771;UDLAPARK;Bueno;Computadora de Escritorio
5471;800;4;1199;11823;UDLAPARK;Regular;Computadora de Escritorio
5472;1153;0;0;2289;UDLAPARK;Excelente;Computadora de Escritorio
5473;1417;0;0;1971;UDLAPARK;Excelente;Laptop
5474;6177;3;587;8583;UDLAPARK;Regular;Computadora de Escritorio
5475;1346;0;0;2716;UDLAPARK;Excelente;Computadora de Escritorio
5476;3948;3;667;620;COLON;Bueno;Proyector
5477;1605;0;0;1093;UDLAPARK;Excelente;Proyector
5478;7519;2;719;8203;UDLAPARK;Regular;Computadora de Escritorio
5479;5792;3;536;10741;UDLAPARK;Regular;Computadora de Escritorio
5480;981;0;0;855;UDLAPARK;Excelente;Impresora
5481;7212;3;748;11456;UDLAPARK;Regular;Proyector
5482;1837;0;0;2228;UDLAPARK;Excelente;Computadora de Escritorio
5483;4495;1;225;7057;UDLAPARK;Bueno;Computadora de Escritorio
5484;6892;3;1095;1057;UDLAPARK;Regular;Computadora de Escritorio
5485;7438;5;1357;14561;UDLAPARK;Regular;Computadora de Escritorio
5486;9616;4;156;34778;UDLAPARK;Critico;Servidor
5487;2467;0;0;724;UDLAPARK;Excelente;Laptop
5488;5804;4;704;9777;UDLAPARK;Regular;Computadora de Escritorio
5489;5365;0;0;7437;GRANADOS;Bueno;Laptop
5490;871;6;1882;3239;UDLAPARK;Critico;Laptop
5491;1191;0;0;879;UDLAPARK;Excelente;Proyector
5492;5327;4;655;9709;UDLAPARK;Regular;Proyector
5493;4385;2;435;5499;GRANADOS;Bueno;Computadora de Escritorio
5494;1848;0;0;281;GRANADOS;Excelente;Computadora de Escritorio
5495;431;0;0;3382;UDLAPARK;Bueno;Computadora de Escritorio
5496;2044;0;0;45;UDLAPARK;Excelente;Laptop
5497;3449;2;552;6527;UDLAPARK;Bueno;Proyector
5498;8598;6;969;37116;UDLAPARK;Critico;Computadora de Escritorio
5499;3632;0;0;3216;UDLAPARK;Bueno;Computadora de Escritorio
5500;550;0;0;6548;GRANADOS;Bueno;Proyector
5501;4024;1;23;7112;UDLAPARK;Bueno;Laptop
5502;1199;0;0;1183;GRANADOS;Excelente;Laptop
5503;119;0;0;294;COLON;Excelente;Laptop
5504;3427;0;0;5542;UDLAPARK;Bueno;Laptop
5505;1585;0;0;1939;UDLAPARK;Excelente;Proyector
5506;2297;0;0;1466;UDLAPARK;Excelente;Servidor
5507;3661;3;1145;3907;UDLAPARK;Bueno;Proyector
5508;1116;0;0;2413;GRANADOS;Excelente;Computadora de Escritorio
5509;1903;0;0;185;UDLAPARK;Excelente;Computadora de Escritorio
5510;4124;0;0;6927;GRANADOS;Bueno;Computadora de Escritorio
5511;962;0;0;793;UDLAPARK;Excelente;Computadora de Escritorio
5512;8575;7;2291;33856;UDLAPARK;Critico;Laptop
5513;8721;3;609;27057;UDLAPARK;Critico;Laptop
5514;740;4;98;10941;UDLAPARK;Regular;Computadora de Escritorio
5515;631;0;0;27;UDLAPARK;Excelente;Computadora de Escritorio
5516;741;5;1077;1139;COLON;Regular;Proyector
5517;6126;2;689;10307;UDLAPARK;Regular;Computadora de Escritorio
5518;800;1;26;9775;UDLAPARK;Regular;Laptop
5519;2068;0;0;1564;UDLAPARK;Excelente;Computadora de Escritorio
